Time [s],Packet ID,MOSI,MISO
2.5272305,1270,'129' (0x81),'16' (0x10)
2.527237,1270,'0' (0x00),'12' (0x0C)
2.52801275,1271,= (0x3D),'16' (0x10)
2.528019,1271,'0' (0x00),'18' (0x12)
2.528056,1272,'189' (0xBD),'16' (0x10)
2.5280625,1272,'22' (0x16),'18' (0x12)
2.528126125,1273,( (0x28),'16' (0x10)
2.528132375,1273,'0' (0x00),'0' (0x00)
2.528169625,1274,'165' (0xA5),'16' (0x10)
2.528176125,1274,@ (0x40),'0' (0x00)
2.52821525,1275,'1' (0x01),'16' (0x10)
2.528221375,1275,'0' (0x00),'0' (0x00)
2.528258625,1276,'129' (0x81),'16' (0x10)
2.528265,1276,'16' (0x10),'0' (0x00)
2.52830125,1277,' (0x27),'16' (0x10)
2.5283075,1277,'0' (0x00),'0' (0x00)
2.528344875,1278,' (0x27),'16' (0x10)
2.528351125,1278,'0' (0x00),'16' (0x10)
2.5283885,1279,' (0x27),'16' (0x10)
2.52839475,1279,'0' (0x00),'16' (0x10)
2.528432125,1280,' (0x27),'16' (0x10)
2.528438375,1280,'0' (0x00),'144' (0x90)
2.528479375,1281,$ (0x24),'16' (0x10)
2.528485625,1281,'0' (0x00),'255' (0xFF)
2.528526125,1282,'1' (0x01),'16' (0x10)
2.52853225,1282,'0' (0x00),'16' (0x10)
2.5285695,1283,'129' (0x81),'16' (0x10)
2.528575875,1283,'4' (0x04),'16' (0x10)
2.5286255,1284,' (0x27),'16' (0x10)
2.52863175,1284,'0' (0x00),'128' (0x80)
2.528668875,1285,'165' (0xA5),'16' (0x10)
2.528675375,1285,'0' (0x00),@ (0x40)
2.52870925,1286,'128' (0x80),'16' (0x10)
2.528715625,1286,'16' (0x10),'16' (0x10)
2.52872175,1286,'1' (0x01),'16' (0x10)
2.528728125,1286,7 (0x37),'16' (0x10)
2.528734375,1286,'0' (0x00),'16' (0x10)
2.52874175,1286,L (0x4C),'16' (0x10)
2.528749125,1286,O (0x4F),'16' (0x10)
2.528756375,1286,: (0x3A),'16' (0x10)
2.52876375,1286,1 (0x31),'16' (0x10)
2.528771,1286,h (0x68),'16' (0x10)
2.528778375,1286,3 (0x33),'16' (0x10)
2.528785625,1286,m (0x6D),'16' (0x10)
2.528793,1286,' ' (0x20),'16' (0x10)
2.52880025,1286,B (0x42),'16' (0x10)
2.528807625,1286,A (0x41),'16' (0x10)
2.528814875,1286,T (0x54),'16' (0x10)
2.52882225,1286,: (0x3A),'16' (0x10)
2.5288295,1286,v (0x76),'16' (0x10)
2.528867625,1287,'1' (0x01),'16' (0x10)
2.528873875,1287,'0' (0x00),'4' (0x04)
2.528911,1288,'129' (0x81),'16' (0x10)
2.5289175,1288,'12' (0x0C),'4' (0x04)
2.52896925,1289,'1' (0x01),'16' (0x10)
2.5289755,1289,'0' (0x00),'12' (0x0C)
2.529012625,1290,'129' (0x81),'16' (0x10)
2.529019125,1290,'4' (0x04),'12' (0x0C)
2.529062625,1291,'1' (0x01),'16' (0x10)
2.529068875,1291,'0' (0x00),'12' (0x0C)
2.529106125,1292,'129' (0x81),'16' (0x10)
2.5291125,1292,'0' (0x00),'12' (0x0C)
2.529887375,1293,= (0x3D),'16' (0x10)
2.5298935,1293,'0' (0x00),'18' (0x12)
2.529930625,1294,'189' (0xBD),'16' (0x10)
2.529937,1294,'22' (0x16),'18' (0x12)
2.529988625,1295,( (0x28),'16' (0x10)
2.529994875,1295,'0' (0x00),'0' (0x00)
2.530032125,1296,'165' (0xA5),'16' (0x10)
2.530038625,1296,@ (0x40),'0' (0x00)
2.53007775,1297,'1' (0x01),'16' (0x10)
2.530084,1297,'0' (0x00),'0' (0x00)
2.530133125,1298,'129' (0x81),'16' (0x10)
2.5301395,1298,'16' (0x10),'0' (0x00)
2.53017575,1299,' (0x27),'16' (0x10)
2.530182,1299,'0' (0x00),'0' (0x00)
2.530219375,1300,' (0x27),'16' (0x10)
2.530225625,1300,'0' (0x00),'16' (0x10)
2.530263,1301,' (0x27),'16' (0x10)
2.53026925,1301,'0' (0x00),'16' (0x10)
2.530306625,1302,' (0x27),'16' (0x10)
2.530312875,1302,'0' (0x00),'144' (0x90)
2.530353875,1303,$ (0x24),'16' (0x10)
2.530360125,1303,'0' (0x00),'255' (0xFF)
2.530400625,1304,'1' (0x01),'16' (0x10)
2.53040675,1304,'0' (0x00),'16' (0x10)
2.530444,1305,'129' (0x81),'16' (0x10)
2.530450375,1305,'4' (0x04),'16' (0x10)
2.5305,1306,' (0x27),'16' (0x10)
2.53050625,1306,'0' (0x00),'128' (0x80)
2.530543375,1307,'165' (0xA5),'16' (0x10)
2.530549875,1307,'0' (0x00),@ (0x40)
2.53058375,1308,'128' (0x80),'16' (0x10)
2.530590125,1308,'16' (0x10),'16' (0x10)
2.53059625,1308,'1' (0x01),'16' (0x10)
2.530602625,1308,7 (0x37),'16' (0x10)
2.530608875,1308,'0' (0x00),'16' (0x10)
2.53061625,1308,L (0x4C),'16' (0x10)
2.530623625,1308,O (0x4F),'16' (0x10)
2.530630875,1308,: (0x3A),'16' (0x10)
2.53063825,1308,1 (0x31),'16' (0x10)
2.5306455,1308,h (0x68),'16' (0x10)
2.530652875,1308,4 (0x34),'16' (0x10)
2.530660125,1308,m (0x6D),'16' (0x10)
2.5306675,1308,' ' (0x20),'16' (0x10)
2.53067475,1308,B (0x42),'16' (0x10)
2.530682125,1308,A (0x41),'16' (0x10)
2.530689375,1308,T (0x54),'16' (0x10)
2.53069675,1308,: (0x3A),'16' (0x10)
2.530704,1308,v (0x76),'16' (0x10)
2.53074225,1309,'1' (0x01),'16' (0x10)
2.530748375,1309,'0' (0x00),'4' (0x04)
2.530785625,1310,'129' (0x81),'16' (0x10)
2.530792,1310,'12' (0x0C),'4' (0x04)
2.530843875,1311,'1' (0x01),'16' (0x10)
2.530850125,1311,'0' (0x00),'12' (0x0C)
2.53088725,1312,'129' (0x81),'16' (0x10)
2.53089375,1312,'4' (0x04),'12' (0x0C)
2.53093725,1313,'1' (0x01),'16' (0x10)
2.530943375,1313,'0' (0x00),'12' (0x0C)
2.530980625,1314,'129' (0x81),'16' (0x10)
2.530987125,1314,'0' (0x00),'12' (0x0C)
2.531763,1315,= (0x3D),'16' (0x10)
2.53176925,1315,'0' (0x00),'18' (0x12)
2.53180625,1316,'189' (0xBD),'16' (0x10)
2.53181275,1316,'22' (0x16),'18' (0x12)
2.531864375,1317,( (0x28),'16' (0x10)
2.531870625,1317,'0' (0x00),'0' (0x00)
2.531907875,1318,'165' (0xA5),'16' (0x10)
2.531914375,1318,@ (0x40),'0' (0x00)
2.5319535,1319,'1' (0x01),'16' (0x10)
2.531959625,1319,'0' (0x00),'0' (0x00)
2.531996875,1320,'129' (0x81),'16' (0x10)
2.53200325,1320,'16' (0x10),'0' (0x00)
2.5320395,1321,' (0x27),'16' (0x10)
2.53204575,1321,'0' (0x00),'0' (0x00)
2.532083125,1322,' (0x27),'16' (0x10)
2.532089375,1322,'0' (0x00),'16' (0x10)
2.53213875,1323,' (0x27),'16' (0x10)
2.532144875,1323,'0' (0x00),'16' (0x10)
2.532182375,1324,' (0x27),'16' (0x10)
2.532188625,1324,'0' (0x00),'144' (0x90)
2.532229625,1325,$ (0x24),'16' (0x10)
2.532235875,1325,'0' (0x00),'255' (0xFF)
2.532276375,1326,'1' (0x01),'16' (0x10)
2.532282625,1326,'0' (0x00),'16' (0x10)
2.53231975,1327,'129' (0x81),'16' (0x10)
2.53232625,1327,'4' (0x04),'16' (0x10)
2.532375875,1328,' (0x27),'16' (0x10)
2.532382,1328,'0' (0x00),'128' (0x80)
2.53241925,1329,'165' (0xA5),'16' (0x10)
2.532425625,1329,'0' (0x00),@ (0x40)
2.532459625,1330,'128' (0x80),'16' (0x10)
2.532465875,1330,'16' (0x10),'16' (0x10)
2.532472125,1330,'1' (0x01),'16' (0x10)
2.5324785,1330,7 (0x37),'16' (0x10)
2.532484625,1330,'0' (0x00),'16' (0x10)
2.532492125,1330,L (0x4C),'16' (0x10)
2.5324995,1330,O (0x4F),'16' (0x10)
2.53250675,1330,: (0x3A),'16' (0x10)
2.532514125,1330,1 (0x31),'16' (0x10)
2.532521375,1330,h (0x68),'16' (0x10)
2.53252875,1330,5 (0x35),'16' (0x10)
2.532536,1330,m (0x6D),'16' (0x10)
2.532543375,1330,' ' (0x20),'16' (0x10)
2.532550625,1330,B (0x42),'16' (0x10)
2.532558,1330,A (0x41),'16' (0x10)
2.53256525,1330,T (0x54),'16' (0x10)
2.532572625,1330,: (0x3A),'16' (0x10)
2.532579875,1330,v (0x76),'16' (0x10)
2.532618,1331,'1' (0x01),'16' (0x10)
2.53262425,1331,'0' (0x00),'4' (0x04)
2.5326615,1332,'129' (0x81),'16' (0x10)
2.532667875,1332,'12' (0x0C),'4' (0x04)
2.53271975,1333,'1' (0x01),'16' (0x10)
2.532725875,1333,'0' (0x00),'12' (0x0C)
2.532763125,1334,'129' (0x81),'16' (0x10)
2.532769625,1334,'4' (0x04),'12' (0x0C)
2.532813125,1335,'1' (0x01),'16' (0x10)
2.532819375,1335,'0' (0x00),'12' (0x0C)
2.5328565,1336,'129' (0x81),'16' (0x10)
2.532863,1336,'0' (0x00),'12' (0x0C)
2.533638875,1337,= (0x3D),'16' (0x10)
2.533645125,1337,'0' (0x00),'18' (0x12)
2.533682125,1338,'189' (0xBD),'16' (0x10)
2.533688625,1338,'22' (0x16),'18' (0x12)
2.53374025,1339,( (0x28),'16' (0x10)
2.5337465,1339,'0' (0x00),'0' (0x00)
2.53378375,1340,'165' (0xA5),'16' (0x10)
2.53379025,1340,@ (0x40),'0' (0x00)
2.533829375,1341,'1' (0x01),'16' (0x10)
2.5338355,1341,'0' (0x00),'0' (0x00)
2.53387275,1342,'129' (0x81),'16' (0x10)
2.533879125,1342,'16' (0x10),'0' (0x00)
2.533915375,1343,' (0x27),'16' (0x10)
2.533921625,1343,'0' (0x00),'0' (0x00)
2.533959,1344,' (0x27),'16' (0x10)
2.53396525,1344,'0' (0x00),'16' (0x10)
2.534002625,1345,' (0x27),'16' (0x10)
2.534008875,1345,'0' (0x00),'16' (0x10)
2.53404625,1346,' (0x27),'16' (0x10)
2.5340525,1346,'0' (0x00),'144' (0x90)
2.5341055,1347,$ (0x24),'16' (0x10)
2.53411175,1347,'0' (0x00),'255' (0xFF)
2.534152125,1348,'1' (0x01),'16' (0x10)
2.534158375,1348,'0' (0x00),'16' (0x10)
2.5341955,1349,'129' (0x81),'16' (0x10)
2.534202,1349,'4' (0x04),'16' (0x10)
2.534251625,1350,' (0x27),'16' (0x10)
2.53425775,1350,'0' (0x00),'128' (0x80)
2.534295,1351,'165' (0xA5),'16' (0x10)
2.534301375,1351,'0' (0x00),@ (0x40)
2.53433525,1352,'128' (0x80),'16' (0x10)
2.534341625,1352,'16' (0x10),'16' (0x10)
2.534347875,1352,'1' (0x01),'16' (0x10)
2.53435425,1352,7 (0x37),'16' (0x10)
2.534360375,1352,'0' (0x00),'16' (0x10)
2.534367875,1352,L (0x4C),'16' (0x10)
2.534375125,1352,O (0x4F),'16' (0x10)
2.5343825,1352,: (0x3A),'16' (0x10)
2.53438975,1352,1 (0x31),'16' (0x10)
2.534397125,1352,h (0x68),'16' (0x10)
2.534404375,1352,6 (0x36),'16' (0x10)
2.53441175,1352,m (0x6D),'16' (0x10)
2.534419,1352,' ' (0x20),'16' (0x10)
2.534426375,1352,B (0x42),'16' (0x10)
2.534433625,1352,A (0x41),'16' (0x10)
2.534441,1352,T (0x54),'16' (0x10)
2.53444825,1352,: (0x3A),'16' (0x10)
2.534455625,1352,v (0x76),'16' (0x10)
2.53449375,1353,'1' (0x01),'16' (0x10)
2.5345,1353,'0' (0x00),'4' (0x04)
2.534537125,1354,'129' (0x81),'16' (0x10)
2.534543625,1354,'12' (0x0C),'4' (0x04)
2.534595375,1355,'1' (0x01),'16' (0x10)
2.534601625,1355,'0' (0x00),'12' (0x0C)
2.53463875,1356,'129' (0x81),'16' (0x10)
2.53464525,1356,'4' (0x04),'12' (0x0C)
2.53468875,1357,'1' (0x01),'16' (0x10)
2.534695,1357,'0' (0x00),'12' (0x0C)
2.534732125,1358,'129' (0x81),'16' (0x10)
2.534738625,1358,'0' (0x00),'12' (0x0C)
2.535515625,1359,= (0x3D),'16' (0x10)
2.535521875,1359,'0' (0x00),'18' (0x12)
2.535558875,1360,'189' (0xBD),'16' (0x10)
2.535565375,1360,'22' (0x16),'18' (0x12)
2.535617,1361,( (0x28),'16' (0x10)
2.53562325,1361,'0' (0x00),'0' (0x00)
2.5356605,1362,'165' (0xA5),'16' (0x10)
2.535667,1362,@ (0x40),'0' (0x00)
2.535706125,1363,'1' (0x01),'16' (0x10)
2.535712375,1363,'0' (0x00),'0' (0x00)
2.5357495,1364,'129' (0x81),'16' (0x10)
2.535756,1364,'16' (0x10),'0' (0x00)
2.535792125,1365,' (0x27),'16' (0x10)
2.535798375,1365,'0' (0x00),'0' (0x00)
2.53583575,1366,' (0x27),'16' (0x10)
2.535842,1366,'0' (0x00),'16' (0x10)
2.535879375,1367,' (0x27),'16' (0x10)
2.535885625,1367,'0' (0x00),'16' (0x10)
2.535923,1368,' (0x27),'16' (0x10)
2.53592925,1368,'0' (0x00),'144' (0x90)
2.535970375,1369,$ (0x24),'16' (0x10)
2.535976625,1369,'0' (0x00),'255' (0xFF)
2.536017,1370,'1' (0x01),'16' (0x10)
2.53602325,1370,'0' (0x00),'16' (0x10)
2.536060375,1371,'129' (0x81),'16' (0x10)
2.536066875,1371,'4' (0x04),'16' (0x10)
2.536128375,1372,' (0x27),'16' (0x10)
2.536134625,1372,'0' (0x00),'128' (0x80)
2.53617175,1373,'165' (0xA5),'16' (0x10)
2.53617825,1373,'0' (0x00),@ (0x40)
2.536212125,1374,'128' (0x80),'16' (0x10)
2.5362185,1374,'16' (0x10),'16' (0x10)
2.536224625,1374,'1' (0x01),'16' (0x10)
2.536231,1374,7 (0x37),'16' (0x10)
2.53623725,1374,'0' (0x00),'16' (0x10)
2.536244625,1374,L (0x4C),'16' (0x10)
2.536252,1374,O (0x4F),'16' (0x10)
2.53625925,1374,: (0x3A),'16' (0x10)
2.536266625,1374,1 (0x31),'16' (0x10)
2.536273875,1374,h (0x68),'16' (0x10)
2.53628125,1374,7 (0x37),'16' (0x10)
2.5362885,1374,m (0x6D),'16' (0x10)
2.536295875,1374,' ' (0x20),'16' (0x10)
2.536303125,1374,B (0x42),'16' (0x10)
2.5363105,1374,A (0x41),'16' (0x10)
2.53631775,1374,T (0x54),'16' (0x10)
2.536325125,1374,: (0x3A),'16' (0x10)
2.536332375,1374,v (0x76),'16' (0x10)
2.5363705,1375,'1' (0x01),'16' (0x10)
2.53637675,1375,'0' (0x00),'4' (0x04)
2.536414,1376,'129' (0x81),'16' (0x10)
2.536420375,1376,'12' (0x0C),'4' (0x04)
2.536472125,1377,'1' (0x01),'16' (0x10)
2.536478375,1377,'0' (0x00),'12' (0x0C)
2.536515625,1378,'129' (0x81),'16' (0x10)
2.536522,1378,'4' (0x04),'12' (0x0C)
2.5365655,1379,'1' (0x01),'16' (0x10)
2.53657175,1379,'0' (0x00),'12' (0x0C)
2.536609,1380,'129' (0x81),'16' (0x10)
2.536615375,1380,'0' (0x00),'12' (0x0C)
2.537389125,1381,= (0x3D),'16' (0x10)
2.537395375,1381,'0' (0x00),'18' (0x12)
2.5374325,1382,'189' (0xBD),'16' (0x10)
2.537438875,1382,'22' (0x16),'18' (0x12)
2.537490625,1383,( (0x28),'16' (0x10)
2.53749675,1383,'0' (0x00),'0' (0x00)
2.537534125,1384,'165' (0xA5),'16' (0x10)
2.5375405,1384,@ (0x40),'0' (0x00)
2.537579625,1385,'1' (0x01),'16' (0x10)
2.537585875,1385,'0' (0x00),'0' (0x00)
2.537623,1386,'129' (0x81),'16' (0x10)
2.5376295,1386,'16' (0x10),'0' (0x00)
2.53766575,1387,' (0x27),'16' (0x10)
2.537671875,1387,'0' (0x00),'0' (0x00)
2.537709375,1388,' (0x27),'16' (0x10)
2.5377155,1388,'0' (0x00),'16' (0x10)
2.537753,1389,' (0x27),'16' (0x10)
2.537759125,1389,'0' (0x00),'16' (0x10)
2.537796625,1390,' (0x27),'16' (0x10)
2.53780275,1390,'0' (0x00),'144' (0x90)
2.537843875,1391,$ (0x24),'16' (0x10)
2.537850125,1391,'0' (0x00),'255' (0xFF)
2.5378905,1392,'1' (0x01),'16' (0x10)
2.53789675,1392,'0' (0x00),'16' (0x10)
2.537933875,1393,'129' (0x81),'16' (0x10)
2.537940375,1393,'4' (0x04),'16' (0x10)
2.537989875,1394,' (0x27),'16' (0x10)
2.537996125,1394,'0' (0x00),'128' (0x80)
2.53803325,1395,'165' (0xA5),'16' (0x10)
2.53803975,1395,'0' (0x00),@ (0x40)
2.538085625,1396,'128' (0x80),'16' (0x10)
2.538091875,1396,'16' (0x10),'16' (0x10)
2.538098125,1396,'1' (0x01),'16' (0x10)
2.5381045,1396,7 (0x37),'16' (0x10)
2.538110625,1396,'0' (0x00),'16' (0x10)
2.538118125,1396,L (0x4C),'16' (0x10)
2.538125375,1396,O (0x4F),'16' (0x10)
2.53813275,1396,: (0x3A),'16' (0x10)
2.53814,1396,1 (0x31),'16' (0x10)
2.538147375,1396,h (0x68),'16' (0x10)
2.538154625,1396,8 (0x38),'16' (0x10)
2.538162,1396,m (0x6D),'16' (0x10)
2.53816925,1396,' ' (0x20),'16' (0x10)
2.538176625,1396,B (0x42),'16' (0x10)
2.538183875,1396,A (0x41),'16' (0x10)
2.53819125,1396,T (0x54),'16' (0x10)
2.5381985,1396,: (0x3A),'16' (0x10)
2.538205875,1396,v (0x76),'16' (0x10)
2.538244,1397,'1' (0x01),'16' (0x10)
2.538250125,1397,'0' (0x00),'4' (0x04)
2.538287375,1398,'129' (0x81),'16' (0x10)
2.53829375,1398,'12' (0x0C),'4' (0x04)
2.5383455,1399,'1' (0x01),'16' (0x10)
2.53835175,1399,'0' (0x00),'12' (0x0C)
2.538389,1400,'129' (0x81),'16' (0x10)
2.538395375,1400,'4' (0x04),'12' (0x0C)
2.538438875,1401,'1' (0x01),'16' (0x10)
2.538445125,1401,'0' (0x00),'12' (0x0C)
2.53848225,1402,'129' (0x81),'16' (0x10)
2.53848875,1402,'0' (0x00),'12' (0x0C)
2.539263375,1403,= (0x3D),'16' (0x10)
2.539269625,1403,'0' (0x00),'18' (0x12)
2.539306625,1404,'189' (0xBD),'16' (0x10)
2.539313125,1404,'22' (0x16),'18' (0x12)
2.53936475,1405,( (0x28),'16' (0x10)
2.539371,1405,'0' (0x00),'0' (0x00)
2.53940825,1406,'165' (0xA5),'16' (0x10)
2.53941475,1406,@ (0x40),'0' (0x00)
2.539453875,1407,'1' (0x01),'16' (0x10)
2.539460125,1407,'0' (0x00),'0' (0x00)
2.53949725,1408,'129' (0x81),'16' (0x10)
2.539503625,1408,'16' (0x10),'0' (0x00)
2.539539875,1409,' (0x27),'16' (0x10)
2.539546125,1409,'0' (0x00),'0' (0x00)
2.5395835,1410,' (0x27),'16' (0x10)
2.53958975,1410,'0' (0x00),'16' (0x10)
2.539627125,1411,' (0x27),'16' (0x10)
2.539633375,1411,'0' (0x00),'16' (0x10)
2.53967075,1412,' (0x27),'16' (0x10)
2.539677,1412,'0' (0x00),'144' (0x90)
2.539718125,1413,$ (0x24),'16' (0x10)
2.53972425,1413,'0' (0x00),'255' (0xFF)
2.53976475,1414,'1' (0x01),'16' (0x10)
2.539771,1414,'0' (0x00),'16' (0x10)
2.539808125,1415,'129' (0x81),'16' (0x10)
2.539814625,1415,'4' (0x04),'16' (0x10)
2.53986425,1416,' (0x27),'16' (0x10)
2.539870375,1416,'0' (0x00),'128' (0x80)
2.539907625,1417,'165' (0xA5),'16' (0x10)
2.539914,1417,'0' (0x00),@ (0x40)
2.539948,1418,'128' (0x80),'16' (0x10)
2.53995425,1418,'16' (0x10),'16' (0x10)
2.5399605,1418,'1' (0x01),'16' (0x10)
2.539966875,1418,7 (0x37),'16' (0x10)
2.539973,1418,'0' (0x00),'16' (0x10)
2.5399805,1418,L (0x4C),'16' (0x10)
2.53998775,1418,O (0x4F),'16' (0x10)
2.539995125,1418,: (0x3A),'16' (0x10)
2.540002375,1418,1 (0x31),'16' (0x10)
2.54000975,1418,h (0x68),'16' (0x10)
2.540017,1418,9 (0x39),'16' (0x10)
2.540024375,1418,m (0x6D),'16' (0x10)
2.540031625,1418,' ' (0x20),'16' (0x10)
2.540039,1418,B (0x42),'16' (0x10)
2.540046375,1418,A (0x41),'16' (0x10)
2.540053625,1418,T (0x54),'16' (0x10)
2.540061,1418,: (0x3A),'16' (0x10)
2.54006825,1418,v (0x76),'16' (0x10)
2.5401185,1419,'1' (0x01),'16' (0x10)
2.540124625,1419,'0' (0x00),'4' (0x04)
2.540161875,1420,'129' (0x81),'16' (0x10)
2.54016825,1420,'12' (0x0C),'4' (0x04)
2.540220125,1421,'1' (0x01),'16' (0x10)
2.54022625,1421,'0' (0x00),'12' (0x0C)
2.5402635,1422,'129' (0x81),'16' (0x10)
2.540269875,1422,'4' (0x04),'12' (0x0C)
2.540313375,1423,'1' (0x01),'16' (0x10)
2.540319625,1423,'0' (0x00),'12' (0x0C)
2.54035675,1424,'129' (0x81),'16' (0x10)
2.54036325,1424,'0' (0x00),'12' (0x0C)
2.541178125,1425,= (0x3D),'16' (0x10)
2.541184375,1425,'0' (0x00),'18' (0x12)
2.541221375,1426,'189' (0xBD),'16' (0x10)
2.541227875,1426,'22' (0x16),'18' (0x12)
2.5412795,1427,( (0x28),'16' (0x10)
2.54128575,1427,'0' (0x00),'0' (0x00)
2.541323,1428,'165' (0xA5),'16' (0x10)
2.5413295,1428,@ (0x40),'0' (0x00)
2.541368625,1429,'1' (0x01),'16' (0x10)
2.54137475,1429,'0' (0x00),'0' (0x00)
2.541412,1430,'129' (0x81),'16' (0x10)
2.541418375,1430,'16' (0x10),'0' (0x00)
2.541454625,1431,' (0x27),'16' (0x10)
2.541460875,1431,'0' (0x00),'0' (0x00)
2.54149825,1432,' (0x27),'16' (0x10)
2.5415045,1432,'0' (0x00),'16' (0x10)
2.541541875,1433,' (0x27),'16' (0x10)
2.541548,1433,'0' (0x00),'16' (0x10)
2.5415855,1434,' (0x27),'16' (0x10)
2.541591625,1434,'0' (0x00),'144' (0x90)
2.54163275,1435,$ (0x24),'16' (0x10)
2.541639,1435,'0' (0x00),'255' (0xFF)
2.541679375,1436,'1' (0x01),'16' (0x10)
2.541685625,1436,'0' (0x00),'16' (0x10)
2.541722875,1437,'129' (0x81),'16' (0x10)
2.54172925,1437,'4' (0x04),'16' (0x10)
2.541778875,1438,' (0x27),'16' (0x10)
2.541785125,1438,'0' (0x00),'128' (0x80)
2.54182225,1439,'165' (0xA5),'16' (0x10)
2.54182875,1439,'0' (0x00),@ (0x40)
2.541862625,1440,'128' (0x80),'16' (0x10)
2.541868875,1440,'17' (0x11),'16' (0x10)
2.541875125,1440,'1' (0x01),'17' (0x11)
2.5418815,1440,7 (0x37),'17' (0x11)
2.54188775,1440,'0' (0x00),'17' (0x11)
2.541895125,1440,L (0x4C),'17' (0x11)
2.5419025,1440,O (0x4F),'17' (0x11)
2.54190975,1440,: (0x3A),'17' (0x11)
2.541917125,1440,1 (0x31),'17' (0x11)
2.541924375,1440,h (0x68),'17' (0x11)
2.54193175,1440,1 (0x31),'17' (0x11)
2.541939,1440,1 (0x31),'17' (0x11)
2.541946375,1440,m (0x6D),'17' (0x11)
2.541953625,1440,' ' (0x20),'17' (0x11)
2.541961,1440,B (0x42),'17' (0x11)
2.54196825,1440,A (0x41),'17' (0x11)
2.541975625,1440,T (0x54),'17' (0x11)
2.541982875,1440,: (0x3A),'17' (0x11)
2.54199025,1440,v (0x76),'17' (0x11)
2.542028375,1441,'1' (0x01),'17' (0x11)
2.5420345,1441,'0' (0x00),'4' (0x04)
2.542083625,1442,'129' (0x81),'17' (0x11)
2.542090125,1442,'12' (0x0C),'4' (0x04)
2.542141875,1443,'1' (0x01),'17' (0x11)
2.542148125,1443,'0' (0x00),'12' (0x0C)
2.542185375,1444,'129' (0x81),'17' (0x11)
2.54219175,1444,'4' (0x04),'12' (0x0C)
2.54223525,1445,'1' (0x01),'17' (0x11)
2.5422415,1445,'0' (0x00),'12' (0x0C)
2.54227875,1446,'129' (0x81),'17' (0x11)
2.542285125,1446,'0' (0x00),'12' (0x0C)
2.543100375,1447,= (0x3D),'17' (0x11)
2.5431065,1447,'0' (0x00),'18' (0x12)
2.543143625,1448,'189' (0xBD),'17' (0x11)
2.54315,1448,'22' (0x16),'18' (0x12)
2.54320175,1449,( (0x28),'17' (0x11)
2.543207875,1449,'0' (0x00),'0' (0x00)
2.54324525,1450,'165' (0xA5),'17' (0x11)
2.543251625,1450,@ (0x40),'0' (0x00)
2.54329075,1451,'1' (0x01),'17' (0x11)
2.543297,1451,'0' (0x00),'0' (0x00)
2.543334125,1452,'129' (0x81),'17' (0x11)
2.543340625,1452,'16' (0x10),'0' (0x00)
2.543376875,1453,' (0x27),'17' (0x11)
2.543383,1453,'0' (0x00),'0' (0x00)
2.5434205,1454,' (0x27),'17' (0x11)
2.543426625,1454,'0' (0x00),'16' (0x10)
2.543464125,1455,' (0x27),'17' (0x11)
2.543470375,1455,'0' (0x00),'16' (0x10)
2.54350775,1456,' (0x27),'17' (0x11)
2.543514,1456,'0' (0x00),'144' (0x90)
2.543555,1457,$ (0x24),'17' (0x11)
2.54356125,1457,'0' (0x00),'255' (0xFF)
2.54360175,1458,'1' (0x01),'17' (0x11)
2.543607875,1458,'0' (0x00),'16' (0x10)
2.543645125,1459,'129' (0x81),'17' (0x11)
2.5436515,1459,'4' (0x04),'16' (0x10)
2.543701125,1460,' (0x27),'17' (0x11)
2.543707375,1460,'0' (0x00),'128' (0x80)
2.5437445,1461,'165' (0xA5),'17' (0x11)
2.543751,1461,'0' (0x00),@ (0x40)
2.543784875,1462,'128' (0x80),'17' (0x11)
2.54379125,1462,'17' (0x11),'17' (0x11)
2.5437975,1462,'1' (0x01),'17' (0x11)
2.54380375,1462,7 (0x37),'17' (0x11)
2.54381,1462,'0' (0x00),'17' (0x11)
2.543817375,1462,L (0x4C),'17' (0x11)
2.54382475,1462,O (0x4F),'17' (0x11)
2.543832,1462,: (0x3A),'17' (0x11)
2.543839375,1462,1 (0x31),'17' (0x11)
2.543846625,1462,h (0x68),'17' (0x11)
2.543854,1462,1 (0x31),'17' (0x11)
2.54386125,1462,2 (0x32),'17' (0x11)
2.543868625,1462,m (0x6D),'17' (0x11)
2.543875875,1462,' ' (0x20),'17' (0x11)
2.54388325,1462,B (0x42),'17' (0x11)
2.5438905,1462,A (0x41),'17' (0x11)
2.543897875,1462,T (0x54),'17' (0x11)
2.543905125,1462,: (0x3A),'17' (0x11)
2.5439125,1462,v (0x76),'17' (0x11)
2.543950625,1463,'1' (0x01),'17' (0x11)
2.543956875,1463,'0' (0x00),'4' (0x04)
2.543994,1464,'129' (0x81),'17' (0x11)
2.5440005,1464,'12' (0x0C),'4' (0x04)
2.54405225,1465,'1' (0x01),'17' (0x11)
2.5440585,1465,'0' (0x00),'12' (0x0C)
2.544107625,1466,'129' (0x81),'17' (0x11)
2.544114,1466,'4' (0x04),'12' (0x0C)
2.544157625,1467,'1' (0x01),'17' (0x11)
2.54416375,1467,'0' (0x00),'12' (0x0C)
2.544201,1468,'129' (0x81),'17' (0x11)
2.5442075,1468,'0' (0x00),'12' (0x0C)
2.5450225,1469,= (0x3D),'17' (0x11)
2.54502875,1469,'0' (0x00),'18' (0x12)
2.54506575,1470,'189' (0xBD),'17' (0x11)
2.54507225,1470,'22' (0x16),'18' (0x12)
2.545123875,1471,( (0x28),'17' (0x11)
